,date,year,gold,agnico,coal,copper,dax,dji,djt,eur,gbp,nasdaq,newmont,n_gas,oil,palladium,platinum,rgold,rio,silver,snp
897,2019-04-25,2019,1278.74,40.619999,85.45,38.0,463.58,"26,462.08","10,845.62",1.113,1.2897,8118.680176,31.63,2.514,65.21,"1,405.30",890.65,86.739998,59.34,14.96,"2,926.17"
898,2019-04-26,2019,1286.2,42.27,85.2,38.93,464.42,"26,543.33","10,881.77",1.1148,1.2917,8146.399902,31.46,2.566,63.3,"1,456.65",902.80,88.620003,59.3,15.08,"2,939.88"
899,2019-04-29,2019,1280.5,41.32,86.9,38.87,464.55,"26,554.39","10,807.46",1.1185,1.2936,8161.850098,30.76,2.593,63.5,"1,369.60",901.60,86.830002,59.29,14.93,"2,943.03"
900,2019-04-30,2019,1283.25,41.41,87.3,38.42,460.95,"26,592.91","10,847.02",1.1215,1.3031,8095.390137,31.06,2.575,63.91,"1,373.45",891.40,87.059998,58.9,14.95,"2,945.83"
901,2019-05-01,2019,1277.15,40.950001,87.2,36.7,,"26,430.14","10,661.57",1.1194,1.3049,8049.640137,30.32,2.62,63.6,"1,344.90",872.20,84.449997,57.94,14.69,"2,923.73"
902,2019-05-02,2019,1270.84,40.299999,87.2,,462.67,"26,307.79","10,787.64",1.1176,1.3034,8036.77002,30.1,2.589,61.81,"1,349.00",853.65,81.599998,57.44,14.63,"2,917.52"
903,2019-05-02,2019,1270.84,40.299999,87.2,36.39,462.67,"26,307.79","10,787.64",1.1176,1.3034,8036.77002,30.1,2.589,61.81,"1,349.00",853.65,81.599998,57.44,14.63,"2,917.52"
904,2019-05-03,2019,1276.6,41.07,87.6,37.75,459.57,"26,504.95","10,958.89",1.12,1.3171,8164.0,30.22,2.567,61.94,"1,365.50",874.70,81.32,58.92,14.49,"2,945.64"
905,2019-05-06,2019,1282.93,40.880001,86.95,36.45,452.32,"26,438.48","10,902.01",1.1197,1.3095,8123.290039,29.94,2.524,62.25,"1,338.00",884.95,81.610001,58.08,14.93,"2,932.47"
906,2019-05-07,2019,1284.92,41.669998,87.0,36.51,440.93,"25,965.09","10,670.47",1.119,1.3074,7963.759766,30.72,2.537,61.4,"1,321.30",873.15,83.269997,58.29,14.92,"2,884.05"
907,2019-05-08,2019,1281.45,40.82,87.2,36.31,433.86,"25,967.33","10,638.22",1.1191,1.3006,7943.319824,30.2,2.61,62.12,"1,312.30",864.40,82.440002,57.67,14.85,"2,879.42"
908,2019-05-09,2019,1283.82,40.73,86.25,35.43,427.01,"25,828.36","10,627.37",1.122,1.3013,7910.589844,29.93,2.595,61.7,"1,290.40",854.00,83.089996,57.74,14.77,"2,870.72"
909,2019-05-10,2019,1286.0,40.400002,86.15,35.65,424.64,"25,942.37","10,602.19",1.1233,1.2999,7916.939941,30.15,2.619,61.66,"1,348.00",867.75,82.919998,58.87,14.76,"2,881.40"
910,2019-05-13,2019,1301.82,41.529999,85.55,34.67,417.92,"25,324.99","10,305.85",1.1223,1.2955,7647.02002,30.91,2.621,61.04,"1,316.60",860.85,84.160004,57.16,14.79,"2,811.87"
911,2019-05-14,2019,1297.23,41.52,84.8,35.02,422.24,"25,532.05","10,454.97",1.1203,1.2904,7734.490234,30.83,2.659,61.78,"1,331.90",859.70,83.68,58.46,14.8,"2,834.41"
912,2019-05-15,2019,1296.6,41.09,84.45,35.07,423.93,"25,648.02","10,475.08",1.12,1.2848,7822.149902,30.69,2.601,62.02,"1,330.05",846.80,84.440002,58.29,14.79,"2,850.96"
913,2019-05-16,2019,1285.98,40.75,84.15,35.09,419.71,"25,862.68","10,605.61",1.1172,1.2795,7898.049805,30.55,2.639,62.87,"1,328.40",835.30,83.510002,59.78,14.54,"2,876.32"
914,2019-05-17,2019,1277.5,41.110001,84.1,34.72,416.91,"25,764.00","10,491.85",1.1156,1.2718,7816.279785,30.92,2.631,62.76,"1,307.85",819.55,84.620003,59.96,14.39,"2,859.53"
915,2019-05-20,2019,1277.51,41.330002,83.85,34.31,410.85,"25,679.90","10,461.73",1.117,1.2726,7702.379883,31.17,2.673,63.1,"1,326.80",816.50,83.989998,59.74,14.47,"2,840.23"
916,2019-05-21,2019,1274.74,40.919998,83.85,34.56,412.82,"25,877.33","10,510.87",1.1158,1.2705,7785.720215,31.34,2.613,62.99,"1,316.55",817.50,84.449997,59.76,14.46,"2,864.36"
917,2019-05-22,2019,1274.32,40.330002,84.0,33.48,408.98,"25,776.61","10,332.98",1.1152,1.2661,7750.839844,31.32,2.543,61.42,"1,309.70",803.50,83.910004,59.45,14.45,"2,856.27"
918,2019-05-23,2019,1284.25,40.889999,83.75,33.27,401.83,"25,490.47","10,171.61",1.118,1.2654,7628.279785,31.64,2.578,57.91,"1,308.40",801.15,85.040001,58.77,14.61,"2,822.24"
919,2019-05-24,2019,1292.8,41.139999,83.65,33.48,401.59,"25,585.69","10,137.59",1.1202,1.2712,7637.009766,31.92,2.598,58.63,"1,327.70",805.50,86.230003,59.71,14.57,"2,826.06"
920,2019-05-27,2019,1285.86,,83.65,,402.89,,,1.1196,1.2677,,,2.584,59.16,"1,328.65",813.10,,,14.59,
921,2019-05-28,2019,1279.98,41.130001,83.3,33.85,398.6,"25,347.77","10,005.97",1.116,1.2652,7607.350098,31.67,2.582,59.14,"1,336.25",800.20,85.019997,60.63,14.36,"2,802.39"
922,2019-05-29,2019,1279.96,41.259998,83.45,34.16,395.8,"25,126.41","9,929.95",1.1129,1.2625,7547.310059,31.6,2.633,58.81,"1,340.10",792.20,84.559998,59.39,14.42,"2,783.02"
923,2019-05-30,2019,1290.55,41.939999,83.4,33.94,397.64,"25,169.88","9,926.47",1.113,1.2606,7567.720215,32.09,2.547,56.59,"1,359.85",791.65,85.559998,58.93,14.53,"2,788.86"
924,2019-05-31,2019,1305.6,43.59,83.4,33.73,393.12,"24,815.04","9,738.03",1.1167,1.2631,7453.149902,33.09,2.454,53.5,"1,324.15",792.80,87.989998,57.93,14.55,"2,752.06"
925,2019-06-03,2019,1325.24,45.150002,73.25,34.7,394.24,"24,819.78","9,759.86",1.124,1.2663,7333.02002,33.63,2.403,53.25,"1,325.20",823.05,90.0,58.76,14.78,"2,744.45"
926,2019-06-04,2019,1325.43,45.27,73.35,35.44,401.78,"25,332.18","10,083.76",1.1251,1.2696,7527.120117,34.36,2.416,53.48,"1,341.80",820.75,90.419998,59.25,14.82,"2,803.27"
927,2019-06-05,2019,1331.05,45.889999,72.85,35.08,403.12,"25,539.57","10,171.30",1.1219,1.2684,7575.47998,,2.378,51.68,"1,325.40",806.65,92.260002,58.04,14.81,"2,826.15"
928,2019-06-05,2019,1331.05,45.889999,72.85,35.08,403.12,"25,539.57","10,171.30",1.1219,1.2684,7575.47998,34.49,2.378,51.68,"1,325.40",806.65,92.260002,58.04,14.81,"2,826.15"
929,2019-06-06,2019,1333.59,46.209999,73.0,35.24,401.82,"25,720.66","10,077.54",1.1274,1.2699,7615.549805,35.31,2.324,52.59,"1,342.00",803.25,93.57,57.99,14.87,"2,843.49"
930,2019-06-07,2019,1340.52,46.139999,72.8,36.05,406.41,"25,983.94","10,140.64",1.1331,1.2734,7742.100098,35.67,2.337,53.99,"1,352.10",806.15,94.300003,58.11,15.01,"2,873.34"
931,2019-06-10,2019,1329.38,45.860001,73.5,36.36,,"26,062.68","10,231.90",1.1312,1.2683,7823.169922,35.29,2.357,53.26,"1,378.50",807.75,92.300003,58.67,14.72,"2,886.73"
932,2019-06-11,2019,1327.85,46.09,74.15,37.21,408.45,"26,048.51","10,198.55",1.1329,1.2722,7822.569824,34.92,2.399,53.27,"1,389.40",815.20,92.400002,60.27,14.76,"2,885.72"
933,2019-06-12,2019,1333.68,46.5,71.95,36.92,408.44,"26,004.83","10,246.96",1.1287,1.2686,7792.720215,35.47,2.386,51.14,"1,405.20",811.35,93.650002,60.29,14.78,"2,879.84"
934,2019-06-13,2019,1344.6,46.700001,71.85,37.43,410.73,"26,106.77","10,347.36",1.1275,1.2672,7837.129883,35.55,2.325,52.28,"1,441.30",812.70,94.57,61.57,14.93,"2,891.64"
935,2019-06-14,2019,1341.94,46.299999,71.4,36.99,408.96,"26,089.61","10,305.30",1.1207,1.259,7796.660156,35.93,2.387,52.51,"1,461.85",803.60,95.099998,60.77,14.87,"2,886.98"
936,2019-06-17,2019,1339.78,47.080002,71.15,37.26,398.64,"26,112.53","10,199.04",1.1217,1.2532,7845.02002,36.22,2.386,51.93,"1,450.25",792.65,95.300003,60.66,14.84,"2,889.67"
937,2019-06-18,2019,1345.56,47.759998,70.8,38.61,404.12,"26,465.54","10,320.85",1.1191,1.2556,7953.879883,36.01,2.328,53.9,"1,475.05",803.40,96.57,62.18,15.01,"2,917.75"
938,2019-06-19,2019,1357.92,48.41,70.6,38.23,402.93,"26,504.00","10,341.63",1.1224,1.2639,7987.319824,36.36,2.276,53.76,"1,496.80",812.55,98.059998,59.9,15.13,"2,926.46"
939,2019-06-20,2019,1391.1,49.900002,70.5,39.0,406.46,"26,753.17","10,412.66",1.1291,1.2699,8051.339844,37.58,2.185,56.65,"1,480.65",810.25,99.769997,60.4,15.46,"2,954.18"
940,2019-06-21,2019,1399.0,50.299999,71.3,39.25,406.29,"26,719.13","10,352.49",1.1366,1.274,8031.709961,37.49,2.186,57.43,"1,494.85",809.45,99.110001,60.27,15.59,"2,950.46"
941,2019-06-24,2019,1425.43,52.27,70.6,39.45,405.07,"26,727.54","10,197.39",1.1396,1.2739,8005.700195,38.44,2.303,57.9,"1,533.90",820.05,101.029999,60.94,15.48,"2,945.35"
942,2019-06-25,2019,1418.77,51.27,70.95,38.82,402.48,"26,548.22","10,109.91",1.1365,1.2697,7884.720215,37.94,2.308,57.83,"1,515.65",811.25,101.260002,60.99,15.32,"2,917.38"
943,2019-06-26,2019,1410.91,51.099998,70.9,39.02,404.39,"26,536.82","10,176.79",1.1368,1.2688,7909.970215,38.27,2.291,59.38,"1,517.30",821.45,102.389999,61.7,15.3,"2,913.78"
944,2019-06-27,2019,1411.24,50.84,71.0,38.98,405.88,"26,526.58","10,308.53",1.1368,1.2675,7967.759766,38.08,2.324,59.43,"1,554.30",821.95,101.959999,61.95,15.28,"2,924.92"
945,2019-06-28,2019,1409.5,51.240002,70.9,38.85,412.94,"26,599.96","10,461.98",1.1368,1.2693,8006.240234,38.47,2.308,58.47,"1,527.20",839.60,102.489998,62.34,15.33,"2,941.76"
946,2019-07-01,2019,1385.57,50.220001,68.0,38.49,415.46,"26,717.43","10,505.93",1.1285,1.2638,8091.160156,37.91,2.267,59.09,"1,539.25",835.75,101.279999,62.78,15.15,"2,964.33"
947,2019-07-02,2019,1431.4,51.439999,70.0,38.05,416.64,"26,786.68","10,420.46",1.1283,1.2591,8109.089844,38.44,2.24,56.25,"1,557.80",837.75,103.550003,63.73,15.39,"2,973.01"
948,2019-07-03,2019,1418.49,51.939999,72.75,38.49,420.11,"26,966.00","10,523.31",1.1277,1.2571,8170.22998,38.76,2.29,57.34,"1,563.35",843.85,104.589996,63.31,15.31,"2,995.82"
949,2019-07-04,2019,1421.01,,77.0,,423.32,,,1.1284,1.2576,,,2.285,56.8,"1,557.05",840.35,,,15.32,
950,2019-07-05,2019,1399.47,51.57,76.2,38.16,421.81,"26,922.12","10,485.02",1.1224,1.2523,8161.790039,38.42,2.418,57.51,"1,564.70",813.80,104.68,60.05,15.01,"2,990.41"
951,2019-07-08,2019,1394.43,51.18,75.2,37.99,419.8,"26,806.14","10,416.13",1.1214,1.251,8098.379883,38.29,2.403,57.66,"1,553.00",816.60,104.93,60.48,15.02,"2,975.95"
952,2019-07-09,2019,1395.53,51.66,74.9,37.25,415.3,"26,783.49","10,339.01",1.1206,1.2465,8141.72998,38.76,2.425,57.83,"1,542.45",813.60,106.830002,60.58,15.1,"2,979.63"
953,2019-07-10,2019,1422.12,52.0,75.45,37.25,416.41,"26,860.20","10,291.64",1.1249,1.2499,8202.530273,39.05,2.444,60.43,"1,587.60",831.40,108.120003,61.39,15.28,"2,993.07"
954,2019-07-11,2019,1404.0,51.93,75.05,36.85,416.8,"27,088.08","10,390.04",1.1252,1.2519,8196.040039,39.28,2.416,60.2,"1,555.55",827.40,108.370003,60.85,15.12,"2,999.91"
955,2019-07-12,2019,1426.8,51.889999,74.6,36.87,415.84,"27,332.03","10,637.31",1.1269,1.2573,8244.139648,39.42,2.453,60.21,"1,541.05",834.25,109.970001,60.71,15.23,"3,013.77"
956,2019-07-15,2019,1415.6,51.849998,74.35,37.4,416.7,"27,359.16","10,601.03",1.1257,1.2514,8258.19043,39.17,2.408,59.58,"1,564.10",845.70,110.809998,61.51,15.4,"3,014.30"
957,2019-07-16,2019,1405.36,51.540001,73.3,37.33,419.81,"27,335.63","10,794.59",1.1209,1.2403,8222.799805,38.69,2.306,57.62,"1,520.55",844.20,109.559998,60.43,15.56,"3,004.04"
958,2019-07-17,2019,1424.87,52.860001,74.3,36.88,417.97,"27,219.85","10,406.93",1.1223,1.2431,8185.209961,39.06,2.304,56.78,"1,532.40",848.85,113.419998,60.96,15.94,"2,984.42"
959,2019-07-18,2019,1443.0,54.07,73.85,36.76,415.36,"27,222.97","10,537.51",1.1275,1.2546,8207.240234,39.7,2.287,55.3,"1,520.85",854.30,117.5,60.65,16.33,"2,995.11"
960,2019-07-19,2019,1418.1,53.549999,74.1,37.63,417.59,"27,154.20","10,604.20",1.122,1.25,8146.490234,39.29,2.251,55.63,"1,502.95",849.45,117.790001,61.11,16.21,"2,976.61"
961,2019-07-22,2019,1423.77,53.669998,74.5,37.63,418.35,"27,171.90","10,622.92",1.1208,1.2474,8204.139648,39.9,2.312,56.22,"1,521.25",850.90,118.650002,60.75,16.34,"2,985.03"
962,2019-07-23,2019,1417.1,53.200001,73.85,37.4,426.31,"27,349.19","10,717.60",1.1151,1.2436,8251.400391,39.62,2.3,56.77,"1,522.30",859.90,118.160004,60.55,16.36,"3,005.47"
963,2019-07-24,2019,1425.4,53.650002,74.2,37.66,430.19,"27,269.97","10,775.39",1.1139,1.2481,8321.5,39.3,2.22,55.88,"1,540.85",880.95,118.559998,58.04,16.61,"3,019.56"
964,2019-07-25,2019,1415.17,53.779999,74.4,37.42,426.56,"27,140.98","10,693.82",1.1145,1.2454,8238.540039,38.25,2.244,56.02,"1,529.95",871.30,117.209999,57.3,16.43,"3,003.67"
965,2019-07-26,2019,1418.76,53.75,74.25,37.36,426.26,"27,192.45","10,776.67",1.1125,1.238,8330.209961,37.28,2.169,56.2,"1,530.35",868.60,117.860001,57.53,16.39,"3,025.86"
966,2019-07-29,2019,1424.58,54.360001,71.6,37.25,427.04,"27,221.35","10,776.00",1.1144,1.2217,8293.330078,37.71,2.141,56.87,"1,554.20",883.10,119.190002,57.81,16.44,"3,020.97"
967,2019-07-30,2019,1430.9,54.18,69.65,37.06,413.06,"27,198.02","10,784.84",1.1153,1.2149,8273.610352,37.73,2.137,58.05,"1,520.00",878.80,119.459999,58.04,16.56,"3,013.18"
968,2019-07-31,2019,1412.14,52.23,69.45,35.79,414.61,"26,864.27","10,701.75",1.1074,1.2157,8175.419922,36.52,2.233,58.58,"1,519.30",868.60,114.449997,57.08,16.26,"2,980.38"
969,2019-08-01,2019,1438.3,54.389999,69.45,34.55,414.74,"26,583.42","10,433.45",1.1083,1.2131,8111.120117,37.15,2.202,53.95,"1,432.80",856.85,118.650002,54.53,16.31,"2,953.56"
970,2019-08-02,2019,1440.56,54.09,69.15,33.11,402.5,"26,485.01","10,374.43",1.1107,1.2154,8004.069824,36.91,2.121,55.66,"1,403.90",848.20,116.470001,53.28,16.21,"2,932.05"
971,2019-08-05,2019,1474.11,56.240002,68.9,32.26,396.99,"25,717.74","10,040.23",1.1202,1.2141,7726.040039,37.42,2.07,54.69,"1,420.70",860.50,119.059998,52.14,16.5,"2,844.74"
972,2019-08-06,2019,1476.88,56.790001,68.05,32.36,402.68,"26,029.52","10,172.52",1.1198,1.2166,7833.27002,37.99,2.111,53.63,"1,429.00",855.55,119.599998,52.14,16.48,"2,881.77"
973,2019-08-07,2019,1502.14,58.32,67.75,,406.03,"26,007.07","10,150.21",1.1197,1.214,7862.830078,39.35,2.083,51.09,"1,416.00",868.85,121.720001,51.56,17.11,"2,883.98"
974,2019-08-07,2019,1502.14,58.32,67.75,32.21,406.03,"26,007.07","10,150.21",1.1197,1.214,7862.830078,39.35,2.083,51.09,"1,416.00",868.85,121.720001,51.56,17.11,"2,883.98"
975,2019-08-08,2019,1504.36,59.400002,67.8,33.28,414.72,"26,378.19","10,324.38",1.1178,1.2131,8039.160156,39.29,2.128,52.54,"1,415.40",870.70,126.610001,,17.02,"2,938.09"
976,2019-08-08,2019,1504.36,59.400002,67.8,33.28,414.72,"26,378.19","10,324.38",1.1178,1.2131,8039.160156,39.29,2.128,52.54,"1,415.40",870.70,126.610001,50.65,17.02,"2,938.09"
977,2019-08-09,2019,1495.2,59.240002,67.85,31.98,406.0,"26,287.44","10,207.21",1.1198,1.2034,7959.140137,39.03,2.119,54.5,"1,414.60",864.35,129.029999,48.78,16.97,"2,918.65"
978,2019-08-12,2019,1512.23,59.599998,67.3,31.06,402.6,"25,896.44","10,030.17",1.1212,1.2073,7863.410156,38.46,2.105,54.93,"1,424.60",862.15,128.130005,48.79,17.08,"2,882.70"
979,2019-08-13,2019,1500.94,58.68,67.15,31.78,406.68,"26,279.91","10,148.68",1.1169,1.2058,8016.359863,37.66,2.147,57.1,"1,449.40",857.80,124.599998,50.01,16.98,"2,926.32"
980,2019-08-14,2019,1517.0,58.400002,66.85,30.62,398.35,"25,479.42","9,842.40",1.1138,1.2059,7773.939941,37.97,2.143,55.23,"1,419.80",848.65,123.459999,48.56,17.25,"2,840.60"
981,2019-08-15,2019,1526.59,59.200001,66.35,29.82,392.39,"25,579.39","9,764.49",1.1106,1.2084,7766.620117,38.52,2.232,54.47,"1,439.75",842.75,125.029999,48.97,17.29,"2,847.60"
982,2019-08-16,2019,1512.5,59.099998,66.3,29.91,397.88,"25,886.01","9,967.32",1.1089,1.2149,7895.990234,38.58,2.2,54.87,"1,441.20",851.40,124.639999,48.82,17.11,"2,888.68"
983,2019-08-19,2019,1496.31,58.490002,66.35,30.3,402.43,"26,135.79","10,081.38",1.1076,1.2125,8002.810059,38.13,2.21,56.21,"1,473.70",853.10,125.519997,49.13,16.89,"2,923.65"
984,2019-08-20,2019,1506.27,59.360001,65.95,30.16,398.42,"25,962.44","10,006.03",1.1099,1.2168,7948.560059,38.57,2.218,56.34,"1,480.60",850.15,127.519997,48.72,17.13,"2,900.51"
985,2019-08-21,2019,1502.69,59.549999,65.45,29.92,404.39,"26,202.73","10,107.47",1.1083,1.2126,8020.209961,38.53,2.17,55.68,"1,463.05",855.95,127.879997,48.48,17.13,"2,924.43"
986,2019-08-22,2019,1497.58,59.380001,65.35,30.17,404.84,"26,252.24","10,073.15",1.1078,1.225,7991.390137,38.49,2.159,55.35,"1,482.00",860.80,126.709999,48.55,17.03,"2,922.95"
987,2019-08-23,2019,1481.1,61.580002,65.75,29.55,401.96,"25,628.90","9,739.74",1.1144,1.2277,7751.77002,39.3,2.152,54.17,"1,452.90",860.25,129.350006,47.98,17.44,"2,847.11"
988,2019-08-26,2019,1528.68,62.16,65.75,29.53,404.42,"25,898.83","9,834.72",1.11,1.2215,7853.740234,39.45,2.23,53.64,"1,472.30",858.75,131.669998,48.35,17.67,"2,878.38"
989,2019-08-27,2019,1543.44,64.080002,65.4,29.82,409.25,"25,777.90","9,734.68",1.109,1.2287,7826.950195,40.75,2.202,54.93,"1,477.30",870.30,134.970001,48.2,18.19,"2,869.16"
990,2019-08-28,2019,1538.9,63.91,65.6,30.39,409.17,"26,036.10","9,907.15",1.1077,1.2209,7856.879883,40.87,2.251,55.78,"1,465.90",901.80,136.009995,48.7,18.34,"2,887.94"
991,2019-08-29,2019,1528.79,61.880001,65.3,31.16,415.85,"26,362.25","10,105.40",1.1055,1.2188,7973.390137,40.11,2.296,56.71,"1,471.65",920.75,132.639999,49.26,18.29,"2,924.58"
992,2019-08-30,2019,1520.51,62.59,65.75,31.6,419.83,"26,403.28","10,126.98",1.0989,1.2156,7962.879883,39.89,2.285,55.1,"1,530.00",936.60,133.380005,50.58,18.38,"2,926.46"
993,2019-09-02,2019,1526.36,,65.05,,421.75,,,1.0966,1.2066,,,2.312,54.66,"1,531.50",933.25,,,18.4,
994,2019-09-03,2019,1549.31,63.27,66.5,31.26,416.83,"26,118.02","9,991.52",1.0972,1.2084,7874.160156,40.39,2.358,53.94,"1,541.20",964.50,136.509995,49.97,19.36,"2,906.27"
995,2019-09-04,2019,1551.4,64.150002,66.35,31.6,420.56,"26,355.47","10,111.31",1.1033,1.225,7976.879883,41.02,2.445,56.26,"1,552.95",991.30,138.649994,51.6,19.57,"2,937.78"
996,2019-09-05,2019,1518.44,61.34,66.9,32.95,426.65,"26,728.15","10,369.92",1.1033,1.2329,8116.830078,39.34,2.435,56.3,"1,555.60",962.20,135.050003,52.17,18.68,"2,976.00"
997,2019-09-06,2019,1507.09,59.48,66.25,33.11,428.33,"26,797.46","10,302.92",1.1027,1.2281,8103.069824,38.66,2.496,56.52,"1,535.50",953.30,129.979996,52.16,18.19,"2,978.71"
998,2019-09-09,2019,1496.47,57.709999,65.55,33.6,427.34,"26,835.51","10,510.56",1.1046,1.2345,8087.439941,38.06,2.585,57.85,"1,538.75",946.10,124.870003,52.39,17.96,"2,978.43"
999,2019-09-10,2019,1487.2,56.689999,65.8,34.51,432.57,"26,909.43","10,672.12",1.1043,1.2346,8084.160156,38.16,2.58,57.4,"1,552.60",934.85,124.260002,52.86,18.02,"2,979.39"
1000,2019-09-11,2019,1493.2,57.220001,65.35,34.56,435.24,"27,137.04","10,761.19",1.1009,1.2326,8169.680176,,2.552,55.75,"1,568.95",948.15,124.239998,53.24,18.1,"3,000.93"
1001,2019-09-11,2019,1493.2,57.220001,65.35,34.56,435.24,"27,137.04","10,761.19",1.1009,1.2326,8169.680176,38.72,2.552,55.75,"1,568.95",948.15,124.239998,53.24,18.1,"3,000.93"
1002,2019-09-12,2019,1497.95,56.59,65.5,35.33,434.92,"27,182.45","10,713.51",1.1061,1.2332,8194.469727,38.66,2.574,55.09,"1,609.95",952.25,123.129997,53.69,18.06,"3,009.57"
1003,2019-09-13,2019,1483.2,55.23,65.7,35.7,437.44,"27,219.52","10,813.62",1.1073,1.25,8176.709961,38.62,2.614,54.85,"1,602.95",950.65,121.120003,54.85,17.36,"3,007.39"
1004,2019-09-16,2019,1497.9,55.860001,66.15,35.14,432.7,"27,076.82","10,730.28",1.1,1.2428,8153.540039,38.48,2.681,62.9,"1,601.50",938.20,121.650002,53.65,17.83,"2,997.96"
1005,2019-09-17,2019,1500.85,57.700001,65.6,34.92,430.5,"27,110.80","10,705.65",1.1071,1.25,8186.02002,39.6,2.668,59.34,"1,587.30",940.50,125.620003,53.61,18.0,"3,005.70"
1006,2019-09-18,2019,1491.2,56.889999,65.35,34.68,426.57,"27,147.08","10,576.34",1.1029,1.2468,8177.390137,39.05,2.637,58.11,"1,577.60",925.30,124.059998,53.05,17.68,"3,006.73"
1007,2019-09-19,2019,1499.8,57.23,65.55,34.67,423.7,"27,094.79","10,504.22",1.104,1.2524,8182.879883,39.39,2.538,58.13,"1,612.85",940.25,124.809998,52.91,17.8,"3,006.79"
1008,2019-09-20,2019,1517.1,58.200001,65.45,34.49,423.96,"26,935.07","10,454.36",1.1017,1.2477,8117.669922,39.84,2.534,58.09,"1,619.60",947.30,127.470001,52.82,17.98,"2,992.07"
1009,2019-09-23,2019,1520.93,59.52,65.35,34.57,420.07,"26,949.99","10,382.66",1.0991,1.2429,8112.459961,39.85,2.527,58.64,"1,633.40",959.25,129.929993,52.99,18.63,"2,991.78"
1010,2019-09-24,2019,1531.8,59.900002,65.2,33.59,421.53,"26,807.77","10,333.31",1.1018,1.2488,7993.629883,40.29,2.503,57.29,"1,646.50",957.05,130.690002,51.42,18.64,"2,966.60"
1011,2019-09-25,2019,1506.52,58.43,65.4,34.2,418.93,"26,970.71","10,433.32",1.0941,1.2349,8077.379883,39.57,2.502,56.49,"1,615.60",928.30,128.179993,51.9,17.99,"2,984.87"
1012,2019-09-26,2019,1506.85,57.93,65.15,33.91,420.99,"26,891.12","10,409.03",1.0921,1.2322,8030.660156,39.37,2.428,56.41,"1,638.30",932.80,127.360001,51.42,17.88,"2,977.62"
1013,2019-09-27,2019,1496.93,55.490002,65.55,34.1,424.2,"26,820.25","10,341.27",1.0938,1.2288,7939.629883,38.4,2.404,55.91,"1,652.90",929.60,125.589996,51.98,17.55,"2,961.79"
1014,2019-09-30,2019,1473.72,53.610001,70.05,34.13,431.01,"26,916.83","10,363.58",1.0898,1.2287,7999.339844,37.92,2.33,54.07,"1,647.55",892.15,123.209999,52.09,17.04,"2,976.74"
1015,2019-10-01,2019,1481.82,53.099998,67.4,33.1,418.6,"26,573.04","10,119.60",1.093,1.2301,7908.680176,37.56,2.283,53.62,"1,632.10",884.35,123.959999,51.37,17.32,"2,940.25"
1016,2019-10-02,2019,1500.11,53.509998,66.25,32.53,410.24,"26,078.62","9,884.35",1.0958,1.23,7785.25,37.87,2.247,52.64,"1,662.90",893.90,126.410004,49.75,17.59,"2,887.61"
1017,2019-10-03,2019,1508.4,53.439999,64.8,32.73,,"26,201.04","9,925.98",1.0964,1.2328,7872.259766,38.12,2.329,52.45,"1,628.80",894.45,125.260002,49.79,17.62,"2,910.63"
1018,2019-10-04,2019,1504.81,54.330002,65.2,33.0,408.84,"26,573.72","10,029.84",1.0976,1.2332,7982.470215,38.31,2.352,52.81,"1,640.80",885.45,128.860001,50.14,17.54,"2,952.01"
1019,2019-10-07,2019,1492.11,54.02,66.45,33.0,410.37,"26,478.02","10,014.56",1.097,1.229,7956.290039,38.26,2.303,52.75,"1,638.90",881.85,127.410004,49.69,17.42,"2,938.79"
1020,2019-10-08,2019,1508.8,54.970001,66.9,32.35,406.85,"26,164.04","9,829.20",1.0954,1.2217,7823.779785,38.92,2.288,52.63,"1,652.10",899.05,130.020004,49.24,17.78,"2,893.06"
1021,2019-10-09,2019,1514.59,54.73,67.45,32.43,408.17,"26,346.01","9,943.33",1.0969,1.2204,7903.740234,38.78,2.234,52.59,"1,652.00",895.95,129.880005,49.55,17.87,"2,919.40"
1022,2019-10-10,2019,1494.1,55.009998,67.4,33.28,412.34,"26,496.67","10,067.33",1.1004,1.244,7950.779785,38.94,2.218,53.55,"1,672.05",904.25,131.0,50.9,17.52,"2,938.13"
1023,2019-10-11,2019,1489.8,52.220001,66.4,34.49,421.94,"26,816.59","10,291.98",1.104,1.2647,8057.040039,37.62,2.214,54.7,"1,673.00",901.00,123.800003,52.85,17.57,"2,970.27"
1024,2019-10-14,2019,1491.34,52.630001,66.52,34.91,422.16,"26,787.36","10,256.10",1.1028,1.2606,8048.649902,38.0,2.28,53.59,"1,676.80",898.60,125.0,51.84,17.65,"2,966.15"
1025,2019-10-15,2019,1482.0,51.84,66.9,34.2,429.11,"27,024.80","10,386.29",1.1031,1.2786,8148.709961,37.69,2.339,52.81,"1,698.00",888.55,116.400002,51.4,17.43,"2,995.68"
1026,2019-10-16,2019,1490.13,52.310001,67.3,34.09,430.61,"27,001.98","10,432.81",1.107,1.283,8124.180176,37.83,2.303,53.36,"1,738.65",889.85,118.150002,50.52,17.4,"2,989.69"
1027,2019-10-17,2019,1492.89,53.59,67.55,33.56,432.83,"27,025.88","10,496.18",1.1122,1.2888,8156.850098,38.31,2.318,53.93,"1,729.20",891.70,120.440002,50.77,17.56,"2,997.95"
1028,2019-10-18,2019,1490.25,54.18,67.5,33.88,434.86,"26,770.20","10,508.74",1.1169,1.2971,8089.540039,38.44,2.32,53.78,"1,726.90",896.50,121.860001,50.95,17.53,"2,986.20"
