"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2020","1,914.00","1,924.05","1,956.80","1,876.50","","-0.53%"
"06/17/2020","1,924.15","1,935.60","1,948.20","1,898.30","","-0.84%"
"06/16/2020","1,940.40","1,950.00","1,973.60","1,927.10","","-0.49%"
"06/15/2020","1,950.00","1,920.00","1,956.40","1,889.50","","1.61%"
"06/14/2020","1,919.15","1,929.70","1,934.70","1,919.15","","-0.46%"
"06/12/2020","1,928.00","1,927.00","1,963.10","1,919.20","","0.05%"
"06/11/2020","1,927.00","1,932.90","1,968.30","1,904.10","","-0.31%"
"06/10/2020","1,932.90","1,978.00","1,998.25","1,915.00","","-1.63%"
"06/09/2020","1,965.00","2,056.50","2,056.50","1,936.40","","-4.45%"
"06/08/2020","2,056.50","1,971.50","2,060.30","1,926.20","","4.31%"
"06/07/2020","1,971.50","1,967.50","1,986.40","1,959.30","","0.28%"
"06/05/2020","1,966.00","1,940.40","1,994.05","1,916.40","","1.32%"
"06/04/2020","1,940.40","1,959.90","1,963.25","1,832.20","","-0.99%"
"06/03/2020","1,959.90","1,989.00","2,000.90","1,955.20","","-1.46%"
"06/02/2020","1,989.00","1,985.10","2,028.00","1,965.30","","0.20%"
"06/01/2020","1,985.10","1,963.70","1,995.00","1,934.60","","1.09%"
"05/31/2020","1,963.70","1,946.40","1,963.70","1,934.40","","0.56%"
"05/29/2020","1,952.70","1,948.90","1,981.15","1,918.10","","0.13%"
"05/28/2020","1,950.20","1,981.50","2,008.00","1,905.90","","-1.58%"
"05/27/2020","1,981.50","1,970.00","2,000.00","1,893.50","","0.71%"
"05/26/2020","1,967.60","2,000.00","2,050.00","1,961.35","","-1.62%"
"05/25/2020","2,000.00","1,999.20","2,015.10","1,975.00","","0.04%"
"05/24/2020","1,999.20","2,000.45","2,004.00","1,964.50","","0.91%"
"05/22/2020","1,981.20","2,076.00","2,076.80","1,945.10","","-4.57%"
"05/21/2020","2,076.00","2,150.00","2,150.90","2,037.40","","-3.44%"
"05/20/2020","2,150.00","2,068.30","2,168.80","2,062.15","","3.87%"
"05/19/2020","2,069.80","2,033.70","2,152.80","1,984.50","","1.78%"
"05/18/2020","2,033.70","1,892.90","2,070.00","1,882.00","","7.44%"
"05/17/2020","1,892.90","1,868.60","1,892.90","1,864.90","","1.24%"
"05/15/2020","1,869.80","1,814.40","1,878.10","1,783.45","","3.05%"
"05/14/2020","1,814.40","1,804.10","1,814.40","1,742.40","","0.66%"
"05/13/2020","1,802.55","1,826.10","1,839.60","1,747.60","","-1.29%"
"05/12/2020","1,826.10","1,873.30","1,880.60","1,815.90","","-2.52%"
"05/11/2020","1,873.30","1,849.50","1,914.50","1,806.00","","1.29%"
"05/10/2020","1,849.40","1,848.95","1,854.05","1,845.10","","-0.03%"
"05/08/2020","1,850.00","1,870.60","1,882.30","1,803.00","","-1.10%"
"05/07/2020","1,870.60","1,761.50","1,870.60","1,761.50","","6.19%"
"05/06/2020","1,761.50","1,778.00","1,792.20","1,735.00","","-0.93%"
"05/05/2020","1,778.00","1,830.40","1,837.10","1,732.00","","-2.86%"
"05/04/2020","1,830.40","1,874.90","1,899.30","1,810.50","","-2.12%"
"05/03/2020","1,870.00","1,884.20","1,884.20","1,870.00","","-0.02%"
"05/01/2020","1,870.30","1,951.20","1,951.20","1,870.00","","-4.15%"
"04/30/2020","1,951.20","1,925.10","2,075.60","1,919.30","","1.10%"
"04/29/2020","1,930.00","1,898.10","1,974.50","1,888.10","","1.68%"
"04/28/2020","1,898.10","1,911.10","1,922.10","1,862.50","","-0.68%"
"04/27/2020","1,911.10","1,990.20","2,023.10","1,875.00","","-3.97%"
"04/26/2020","1,990.20","1,980.30","2,003.40","1,980.30","","0.72%"
"04/24/2020","1,976.00","1,939.40","2,020.00","1,939.40","","1.83%"
"04/23/2020","1,940.50","1,891.10","2,046.70","1,868.70","","2.61%"
"04/22/2020","1,891.10","1,905.40","1,924.10","1,854.00","","0.05%"
"04/21/2020","1,890.10","2,122.00","2,130.30","1,765.00","","-10.91%"
"04/20/2020","2,121.65","2,130.00","2,159.20","2,103.85","","-0.39%"
"04/19/2020","2,130.00","2,106.50","2,135.00","2,105.00","","1.43%"
"04/17/2020","2,100.00","2,130.50","2,151.90","2,100.00","","-0.71%"
"04/16/2020","2,115.10","2,132.40","2,184.15","2,090.00","","-0.81%"
"04/15/2020","2,132.40","2,157.00","2,205.80","2,101.80","","-1.14%"
"04/14/2020","2,157.00","2,130.10","2,255.00","2,128.45","","0.11%"
"04/13/2020","2,154.60","2,143.00","2,220.00","2,053.80","","0.49%"
"04/12/2020","2,144.00","2,096.35","2,169.50","2,053.80","","2.73%"
"04/09/2020","2,087.00","2,108.80","2,115.35","2,075.00","","-1.03%"
"04/08/2020","2,108.80","2,100.00","2,134.90","2,072.00","","0.42%"
"04/07/2020","2,100.00","2,090.20","2,207.85","2,057.60","","-0.32%"
"04/06/2020","2,106.80","2,121.30","2,137.00","2,020.00","","-0.68%"
"04/05/2020","2,121.30","2,107.45","2,121.30","2,102.05","","0.16%"
"04/03/2020","2,118.00","2,141.30","2,187.00","2,048.30","","-1.09%"
"04/02/2020","2,141.30","2,173.50","2,235.00","2,039.90","","-1.23%"
"04/01/2020","2,168.00","2,237.20","2,288.00","2,110.50","","-3.09%"
"03/31/2020","2,237.20","2,217.00","2,368.00","2,166.00","","0.91%"
"03/30/2020","2,217.00","2,182.60","2,224.00","2,105.30","","1.58%"
"03/29/2020","2,182.60","2,146.75","2,185.00","2,135.30","","1.74%"
"03/27/2020","2,145.30","2,188.00","2,270.00","2,101.45","","-1.95%"
"03/26/2020","2,188.00","2,233.00","2,300.00","2,106.50","","-2.02%"
"03/25/2020","2,233.00","1,853.50","2,319.90","1,811.90","","20.47%"
"03/24/2020","1,853.50","1,655.10","1,878.00","1,655.10","","11.25%"
"03/23/2020","1,666.00","1,510.80","1,675.00","1,483.30","","12.32%"
"03/22/2020","1,483.30","1,529.30","1,567.80","1,483.30","","-2.22%"
"03/20/2020","1,517.00","1,522.40","1,624.90","1,467.40","","-0.35%"
"03/19/2020","1,522.40","1,509.50","1,596.70","1,370.00","","1.43%"
"03/18/2020","1,501.00","1,496.50","1,548.50","1,410.80","","1.08%"
"03/17/2020","1,485.00","1,499.90","1,650.00","1,370.00","","-0.99%"
"03/16/2020","1,499.90","1,620.00","1,759.30","1,355.10","","-7.41%"
"03/15/2020","1,620.00","1,637.50","1,644.00","1,581.00","","-2.29%"
"03/13/2020","1,658.00","1,759.80","1,952.90","1,466.00","","-5.78%"
"03/12/2020","1,759.80","2,213.00","2,218.05","1,560.00","","-20.48%"
"03/11/2020","2,213.05","2,325.60","2,333.20","2,210.30","","-4.84%"
"03/10/2020","2,325.60","2,399.00","2,431.30","2,304.80","","-3.06%"
"03/09/2020","2,399.00","2,389.00","2,416.40","2,250.00","","0.42%"
"03/08/2020","2,389.00","2,465.05","2,478.10","2,381.00","","-2.97%"
"03/06/2020","2,462.20","2,453.30","2,550.00","2,378.30","","0.36%"
"03/05/2020","2,453.30","2,455.60","2,471.80","2,371.00","","-0.09%"
"03/04/2020","2,455.45","2,397.50","2,471.80","2,322.10","","2.42%"
"03/03/2020","2,397.40","2,448.45","2,465.50","2,357.20","","-2.08%"
"03/02/2020","2,448.45","2,437.95","2,576.90","2,391.50","","0.43%"
"03/01/2020","2,438.00","2,504.65","2,508.50","2,432.30","","-2.48%"
