,date,year,gold,agnico,coal,copper,dax,dji,djt,eur,gbp,nasdaq,newmont,n_gas,oil,palladium,platinum,rgold,rio,silver,snp
396,2017-06-20,2017,1244.91,45.7,80.75,33.67,451.05,21467.14,9303.82,1.11,1.26,6188.03,32.84,2.91,43.23,867.15,924.2,75.02,38.0,16.51,2437.03
397,2017-06-21,2017,1249.16,46.42,80.7,34.01,449.31,21410.03,9292.61,1.12,1.27,6233.95,33.15,2.89,42.53,876.45,928.95,76.31,38.32,16.51,2435.61
398,2017-06-22,2017,1251.38,46.55,80.6,34.39,448.63,21397.29,9319.84,1.12,1.27,6236.69,33.5,2.89,42.74,880.5,926.8,77.15,38.71,16.61,2434.5
399,2017-06-23,2017,1256.84,47.84,80.65,34.88,449.68,21394.76,9388.67,1.12,1.27,6265.25,33.81,2.93,43.01,856.65,929.75,77.82,39.17,16.72,2438.3
400,2017-06-26,2017,1243.23,47.27,80.55,35.03,459.38,21409.55,9442.03,1.12,1.27,6247.15,33.77,3.03,43.38,863.95,919.25,77.88,39.28,16.58,2439.07
401,2017-06-27,2017,1249.39,46.08,80.6,34.36,460.33,21310.66,9383.67,1.13,1.28,6146.62,33.07,3.04,44.24,858.35,921.2,77.92,40.19,16.7,2419.38
402,2017-06-28,2017,1249.83,46.46,80.65,34.58,464.25,21454.61,9517.44,1.14,1.29,6234.41,33.04,3.07,44.74,854.6,922.55,79.05,41.17,16.82,2440.69
403,2017-06-29,2017,1246.38,44.75,80.95,34.77,459.07,21287.03,9481.44,1.14,1.3,6144.35,32.23,3.04,44.93,846.1,923.8,76.85,41.84,16.65,2419.7
404,2017-06-30,2017,1241.57,45.12,81.0,34.63,458.36,21349.63,9563.73,1.14,1.3,6140.42,32.39,3.04,46.04,836.65,927.7,78.17,42.31,16.62,2423.41
405,2017-07-03,2017,1223.36,44.05,79.45,35.09,466.57,21479.27,9639.63,1.14,1.29,6110.06,31.89,2.95,47.07,842.4,907.35,77.11,43.6,16.18,2429.01
406,2017-07-04,2017,1226.79,44.14,81.15,35.17,464.12,21478.72,9642.77,1.13,1.29,6130.46,32.28,2.98,47.13,850.25,917.0,77.38,43.44,16.16,2430.78
407,2017-07-05,2017,1226.75,44.23,83.05,35.25,464.0,21478.17,9645.91,1.14,1.29,6150.86,32.68,2.84,45.13,834.4,911.2,77.64,43.29,16.09,2432.54
408,2017-07-06,2017,1223.29,43.97,83.2,34.75,462.08,21320.04,9576.16,1.14,1.3,6089.46,32.28,2.89,45.52,832.2,910.05,77.33,43.14,15.84,2409.75
409,2017-07-07,2017,1213.07,43.56,82.55,34.98,462.04,21414.34,9694.94,1.14,1.29,6153.08,32.03,2.86,44.23,831.25,909.0,77.06,43.5,15.61,2425.18
410,2017-07-10,2017,1213.76,44.49,82.35,35.79,465.17,21408.52,9673.8,1.14,1.29,6176.39,32.53,2.93,44.4,837.35,902.55,78.25,44.22,15.69,2427.43
411,2017-07-11,2017,1217.71,44.81,83.35,35.98,466.01,21409.07,9599.43,1.15,1.28,6193.3,32.95,3.05,45.04,846.85,904.6,79.29,44.72,15.86,2425.53
412,2017-07-12,2017,1219.25,44.64,83.2,36.4,476.23,21532.14,9716.32,1.14,1.29,6261.17,33.17,2.98,45.49,861.55,917.85,79.17,44.69,15.91,2443.25
413,2017-07-13,2017,1217.76,43.7,83.8,36.57,479.39,21553.09,9703.23,1.14,1.29,6274.44,32.94,2.96,46.08,854.75,906.95,78.39,44.56,15.7,2447.83
414,2017-07-14,2017,1250.8,44.6,83.95,37.09,479.19,21637.74,9742.76,1.15,1.31,6312.47,33.3,2.98,46.54,856.75,923.45,80.89,45.17,16.11,2459.27
415,2017-07-17,2017,1233.0,44.89,84.3,37.93,480.93,21629.72,9698.2,1.15,1.31,6314.43,33.73,3.02,46.02,865.55,925.15,81.59,45.45,16.1,2459.14
416,2017-07-18,2017,1242.8,45.01,85.55,37.81,478.26,21574.73,9633.05,1.16,1.3,6344.31,33.71,3.09,46.4,864.4,930.05,82.67,45.48,16.29,2460.61
417,2017-07-19,2017,1241.43,44.94,85.85,37.97,478.08,21640.75,9575.73,1.15,1.3,6385.04,33.88,3.07,47.12,859.15,923.65,82.74,45.36,16.3,2473.83
418,2017-07-20,2017,1244.03,45.63,86.7,37.73,468.32,21611.78,9483.09,1.16,1.3,6390.0,33.92,3.04,46.79,847.6,928.85,83.46,44.54,16.32,2473.45
419,2017-07-21,2017,1255.03,46.05,86.45,37.83,462.09,21580.07,9471.27,1.17,1.3,6387.75,34.39,2.97,45.77,844.35,937.8,83.97,44.14,16.52,2472.54
420,2017-07-24,2017,1253.74,45.92,86.35,38.14,458.95,21513.17,9428.2,1.16,1.3,6410.81,33.9,2.9,46.34,849.05,931.8,84.47,43.9,16.47,2469.91
421,2017-07-25,2017,1247.08,45.43,86.8,39.35,460.55,21613.43,9489.48,1.17,1.3,6412.17,36.24,2.94,47.89,856.95,926.4,84.27,45.93,16.42,2477.13
422,2017-07-26,2017,1260.35,47.38,87.25,39.72,461.36,21711.01,9484.12,1.17,1.31,6422.75,36.96,2.92,48.75,862.9,931.45,86.16,46.02,16.63,2477.83
423,2017-07-27,2017,1260.06,47.24,87.3,39.33,459.73,21796.55,9189.61,1.17,1.31,6382.19,36.44,2.97,49.04,876.9,928.8,85.62,45.87,16.59,2475.42
424,2017-07-28,2017,1269.62,47.29,87.2,39.46,457.98,21830.31,9227.07,1.18,1.31,6374.68,37.06,2.94,49.71,880.15,937.85,86.61,46.61,16.75,2472.1
425,2017-07-31,2017,1267.72,46.71,93.2,39.34,458.16,21891.12,9182.78,1.18,1.32,6348.12,37.17,2.79,50.17,885.4,941.65,86.66,47.38,16.8,2470.3
426,2017-08-01,2017,1267.69,46.2,94.7,39.52,467.56,21963.92,9145.75,1.18,1.32,6362.94,36.98,2.82,49.16,893.4,946.95,87.24,47.13,16.67,2476.35
427,2017-08-02,2017,1263.04,45.95,95.05,39.39,473.67,22016.24,9174.99,1.19,1.32,6362.65,36.87,2.81,49.59,892.2,949.4,86.7,46.01,16.54,2477.57
428,2017-08-03,2017,1269.28,45.62,94.55,39.44,472.68,22026.1,9202.4,1.19,1.31,6340.34,36.59,2.8,49.03,881.0,965.95,86.71,46.18,16.68,2472.16
429,2017-08-04,2017,1258.77,44.8,95.35,38.72,479.32,22092.81,9277.63,1.18,1.3,6351.56,36.15,2.77,49.58,874.8,967.85,85.27,46.83,16.27,2476.83
430,2017-08-07,2017,1257.81,44.98,95.0,38.78,479.9,22118.42,9284.66,1.18,1.3,6383.77,36.17,2.8,49.39,885.2,970.15,84.95,47.85,16.27,2480.91
431,2017-08-07,2017,1257.81,44.98,95.0,38.85,479.9,22118.42,9284.66,1.18,1.3,6383.77,36.17,2.8,49.39,885.2,970.15,84.95,47.85,16.27,2480.91
432,2017-08-08,2017,1262.0,44.55,94.05,39.28,484.92,22085.34,9232.85,1.18,1.3,6370.46,35.74,2.82,49.17,898.4,975.9,84.53,47.29,16.48,2474.92
433,2017-08-09,2017,1275.91,44.73,95.2,39.25,481.03,22048.7,9235.41,1.18,1.3,6352.33,36.1,2.88,49.56,891.85,978.25,84.94,46.72,16.92,2474.02
434,2017-08-09,2017,1275.91,44.73,95.2,39.25,481.03,22048.7,9235.41,1.18,1.3,6352.33,36.1,2.88,49.56,891.85,978.25,84.94,46.16,16.92,2474.02
435,2017-08-10,2017,1286.69,46.3,95.85,38.55,477.15,21844.01,9119.74,1.18,1.3,6216.87,36.44,2.98,48.59,897.05,986.3,86.74,45.37,17.12,2438.21
436,2017-08-11,2017,1289.07,46.15,95.8,38.38,477.64,21858.32,9199.05,1.18,1.3,6256.56,36.53,2.98,48.82,894.7,987.8,87.23,44.61,17.11,2441.32
437,2017-08-14,2017,1279.36,45.99,95.45,39.11,483.66,21993.71,9347.55,1.18,1.3,6340.23,36.02,2.96,47.59,898.15,969.05,86.38,44.76,16.99,2465.84
438,2017-08-15,2017,1272.96,45.67,94.95,38.61,490.99,21998.99,9371.07,1.17,1.29,6333.01,35.77,2.94,47.55,892.05,966.2,85.78,44.21,16.67,2464.61
439,2017-08-16,2017,1283.22,46.7,97.45,39.91,496.21,22024.87,9377.22,1.18,1.29,6345.11,36.13,2.89,46.78,910.2,982.55,87.34,45.24,17.1,2468.11
440,2017-08-17,2017,1288.61,47.04,98.05,39.02,491.79,21750.73,9152.45,1.17,1.29,6221.91,36.05,2.93,47.09,926.15,980.0,87.01,44.32,17.05,2430.01
441,2017-08-18,2017,1284.5,46.82,98.3,39.12,491.42,21674.51,9095.31,1.18,1.29,6216.53,35.83,2.89,48.51,927.1,981.75,86.25,44.64,16.98,2425.55
442,2017-08-21,2017,1291.56,47.21,98.35,40.06,489.82,21703.75,9121.93,1.18,1.29,6213.13,36.61,2.96,47.37,939.0,985.7,86.99,45.2,17.03,2428.37
443,2017-08-22,2017,1283.3,46.86,98.4,40.82,495.14,21899.89,9200.94,1.18,1.28,6297.48,36.5,2.94,47.64,932.35,978.15,86.77,46.15,16.96,2452.51
444,2017-08-23,2017,1290.45,47.01,98.35,40.69,491.75,21812.09,9086.3,1.18,1.28,6278.41,36.98,2.93,48.41,933.0,982.55,87.42,47.31,17.08,2444.04
445,2017-08-24,2017,1286.68,46.97,98.4,41.11,492.25,21783.4,9021.12,1.18,1.28,6271.33,36.82,2.95,47.43,936.15,982.5,88.0,47.59,16.96,2438.97
446,2017-08-25,2017,1291.05,47.47,98.6,40.72,488.88,21813.67,9133.75,1.19,1.29,6265.64,36.99,2.89,47.87,931.05,977.3,88.74,47.69,16.87,2443.05
447,2017-08-28,2017,1317.96,49.6,97.75,41.77,487.59,21808.4,9156.96,1.2,1.29,6283.02,38.3,2.92,46.57,934.2,993.2,92.11,48.03,17.49,2444.24
448,2017-08-29,2017,1308.91,51.02,97.05,41.41,482.44,21865.37,9237.18,1.2,1.29,6301.89,38.04,2.96,46.44,945.05,997.2,92.48,48.11,17.37,2446.3
449,2017-08-30,2017,1307.37,50.49,97.4,40.27,485.25,21892.43,9309.79,1.19,1.29,6368.31,38.06,2.94,45.96,931.35,993.75,90.92,47.91,17.39,2457.59
450,2017-08-31,2017,1321.22,51.26,95.3,40.7,492.35,21948.1,9319.05,1.19,1.29,6428.66,38.34,3.04,47.23,931.95,1001.25,93.28,49.08,17.56,2471.65
451,2017-09-01,2017,1325.04,51.23,95.8,41.3,498.41,21987.56,9356.02,1.19,1.3,6435.33,38.66,3.07,47.29,981.15,1011.25,92.86,49.53,17.73,2476.55
452,2017-09-04,2017,1332.8,51.33,96.9,41.0,494.38,21870.44,9311.7,1.19,1.29,6405.45,38.7,3.02,47.41,974.17,1009.8,93.55,49.18,17.84,2467.2
453,2017-09-05,2017,1341.7,51.43,97.8,40.69,494.38,21753.31,9267.39,1.19,1.3,6375.57,38.75,2.97,48.66,963.05,1012.9,94.24,48.84,17.94,2457.85
454,2017-09-06,2017,1333.64,50.54,97.9,41.24,496.82,21807.64,9310.15,1.19,1.3,6393.31,38.38,3.0,49.16,938.15,1005.6,92.25,49.15,17.85,2465.54
455,2017-09-07,2017,1349.3,51.37,97.65,41.05,500.59,21784.78,9346.03,1.2,1.31,6397.87,39.6,2.98,49.09,955.1,1021.75,92.98,49.53,18.13,2465.1
456,2017-09-08,2017,1346.56,51.2,98.45,39.59,500.69,21797.79,9383.74,1.2,1.32,6360.19,39.31,2.89,47.48,936.95,1010.85,92.85,48.27,17.97,2461.43
457,2017-09-11,2017,1327.03,49.46,99.55,40.13,509.61,22057.37,9483.69,1.2,1.32,6432.26,38.22,2.95,48.07,937.3,992.6,91.64,49.24,17.79,2488.11
458,2017-09-12,2017,1331.08,49.61,99.75,40.0,513.55,22118.86,9544.55,1.2,1.33,6454.28,38.35,3.0,48.23,949.05,990.05,92.64,49.66,17.86,2496.48
459,2017-09-13,2017,1322.17,48.54,100.3,39.32,515.14,22158.18,9531.05,1.19,1.32,6460.19,38.12,3.06,49.3,939.35,982.55,90.49,48.84,17.75,2498.37
460,2017-09-13,2017,1322.17,48.54,100.3,39.32,515.14,22158.18,9531.05,1.19,1.32,6460.19,37.88,3.06,49.3,939.35,982.55,90.49,48.84,17.75,2498.37
461,2017-09-14,2017,1334.24,48.83,100.0,39.22,511.85,22203.48,9509.77,1.19,1.34,6429.08,38.06,3.07,49.89,919.95,989.85,90.19,47.96,17.85,2495.62
462,2017-09-15,2017,1320.19,48.12,99.2,39.35,510.77,22268.34,9546.25,1.19,1.36,6448.47,37.85,3.02,49.89,919.33,970.75,89.7,47.63,17.59,2500.23
463,2017-09-18,2017,1308.86,47.25,98.25,39.88,513.54,22331.35,9514.64,1.2,1.35,6454.64,37.78,3.15,49.91,932.6,964.4,90.47,48.24,17.22,2503.87
464,2017-09-19,2017,1310.9,47.45,98.2,40.55,520.46,22370.8,9507.08,1.2,1.35,6461.32,38.09,3.12,49.48,905.7,953.75,91.48,48.45,17.31,2506.65
465,2017-09-20,2017,1299.0,46.93,97.95,39.75,520.06,22412.59,9654.37,1.19,1.35,6456.04,37.63,3.09,50.41,911.55,941.75,90.31,47.82,17.12,2508.24
466,2017-09-21,2017,1292.03,46.14,97.3,39.62,521.42,22359.23,9668.99,1.19,1.36,6422.69,37.43,2.95,50.55,912.95,940.25,89.43,47.85,17.0,2500.6
467,2017-09-22,2017,1297.3,46.74,97.2,39.11,524.23,22349.59,9704.38,1.2,1.35,6426.92,37.89,2.96,50.66,920.5,933.45,89.66,47.82,17.0,2502.22
468,2017-09-25,2017,1308.42,47.48,96.95,39.03,523.77,22296.09,9715.1,1.18,1.35,6370.59,38.63,2.92,52.22,910.35,944.45,89.41,47.08,17.13,2496.66
469,2017-09-26,2017,1293.38,45.95,97.0,38.68,521.24,22284.32,9779.85,1.18,1.35,6380.16,37.97,2.92,51.88,914.7,928.45,87.93,46.61,16.82,2496.84
470,2017-09-27,2017,1283.65,45.36,97.25,38.9,526.42,22340.71,9841.99,1.17,1.34,6453.26,37.21,2.97,52.14,925.2,924.55,86.47,46.95,16.78,2507.04
471,2017-09-28,2017,1287.03,45.61,97.1,39.62,530.26,22381.2,9886.82,1.18,1.34,6453.45,37.62,3.02,51.56,929.4,926.55,86.46,46.95,16.85,2510.06
472,2017-09-29,2017,1278.5,45.21,97.25,39.76,530.15,22405.09,9914.35,1.18,1.34,6495.96,37.51,3.01,51.67,935.5,915.3,86.04,47.19,16.64,2519.36
473,2017-10-02,2017,1271.22,45.17,95.9,39.76,538.95,22557.6,9907.83,1.17,1.33,6516.72,37.88,2.92,50.58,911.77,916.3,86.16,47.93,16.59,2529.12
474,2017-10-03,2017,1272.55,45.17,97.0,40.83,538.76,22641.67,9973.8,1.17,1.32,6531.71,38.23,2.9,50.42,918.15,916.35,86.14,48.39,16.65,2534.58
475,2017-10-04,2017,1274.0,45.44,99.0,41.11,538.56,22661.64,9921.84,1.18,1.32,6534.63,38.08,2.94,49.98,923.83,916.8,86.59,48.52,16.59,2537.74
476,2017-10-05,2017,1269.2,45.28,98.65,41.83,533.91,22775.39,9909.42,1.17,1.31,6585.36,37.95,2.92,50.79,940.17,917.45,86.4,48.73,16.62,2552.07
477,2017-10-06,2017,1276.5,45.82,97.35,41.64,528.77,22773.67,9886.88,1.17,1.31,6590.18,38.06,2.86,49.29,920.62,918.95,87.85,49.08,16.82,2549.33
478,2017-10-09,2017,1283.27,46.3,96.65,40.95,530.47,22761.07,9864.89,1.17,1.31,6579.73,38.28,2.83,49.58,929.0,919.4,89.03,48.07,16.97,2544.73
479,2017-10-10,2017,1289.71,45.95,95.35,41.55,539.89,22830.68,9928.48,1.18,1.32,6587.25,37.9,2.89,50.92,936.67,935.95,88.87,48.26,17.16,2550.64
480,2017-10-11,2017,1292.64,46.25,96.05,41.73,540.75,22872.89,9976.66,1.19,1.32,6603.55,38.08,2.89,51.3,960.92,937.2,88.35,47.75,17.2,2555.24
481,2017-10-12,2017,1294.12,46.35,95.15,42.46,544.7,22841.01,10038.13,1.18,1.33,6591.51,38.39,2.99,50.6,970.85,941.3,88.81,48.08,17.25,2550.93
482,2017-10-13,2017,1304.8,46.7,95.75,43.16,543.37,22871.72,9936.22,1.18,1.33,6605.8,38.59,3.0,51.45,985.92,948.8,88.22,50.01,17.42,2553.17
483,2017-10-16,2017,1295.08,45.52,96.15,43.7,546.07,22956.96,9857.15,1.18,1.32,6624.0,37.99,2.95,51.87,970.92,935.15,87.6,50.02,17.24,2557.64
484,2017-10-17,2017,1286.1,45.08,96.15,43.48,544.95,22997.44,9824.14,1.18,1.32,6623.66,38.35,2.96,51.88,977.7,937.1,87.59,49.79,17.06,2559.36
485,2017-10-18,2017,1280.42,44.82,97.1,43.43,546.85,23157.6,9899.67,1.18,1.32,6624.22,37.86,2.85,52.04,955.8,924.15,87.51,48.02,16.99,2561.26
486,2017-10-19,2017,1290.2,44.66,96.75,43.29,543.87,23163.04,9886.51,1.19,1.32,6605.07,37.84,2.87,51.29,957.85,927.4,87.71,48.13,17.27,2562.1
487,2017-10-20,2017,1280.7,44.36,97.15,43.13,547.22,23328.63,9972.1,1.18,1.32,6629.05,37.79,2.92,51.47,970.77,926.0,86.74,48.37,17.04,2575.21
488,2017-10-23,2017,1282.75,44.91,96.55,43.42,547.43,23273.96,9939.39,1.17,1.32,6586.83,37.37,2.99,51.9,954.25,929.35,86.34,47.96,17.1,2564.98
489,2017-10-24,2017,1275.8,44.24,97.2,44.37,549.49,23441.76,9951.51,1.18,1.31,6598.43,37.13,2.97,52.47,960.08,924.65,86.39,47.98,16.92,2569.13
490,2017-10-25,2017,1279.46,43.95,97.15,43.65,553.86,23329.46,9790.09,1.18,1.33,6563.89,36.75,2.92,52.18,961.47,928.15,86.48,47.1,16.98,2557.15
491,2017-10-26,2017,1267.3,45.45,97.1,43.22,566.68,23400.86,9881.46,1.16,1.32,6556.77,35.81,2.89,52.64,965.15,919.8,84.08,47.21,16.79,2560.4
492,2017-10-27,2017,1274.02,45.42,97.45,42.48,563.46,23434.19,9931.65,1.16,1.31,6701.26,35.8,2.75,53.9,966.33,918.4,84.77,47.45,16.86,2581.07
493,2017-10-30,2017,1277.33,45.23,99.4,42.77,567.26,23348.74,9802.7,1.17,1.32,6698.96,36.23,2.97,54.15,963.9,923.55,84.97,47.33,16.87,2572.83
494,2017-10-31,2017,1270.03,44.63,99.9,42.95,572.41,23377.24,9758.47,1.16,1.33,6727.67,36.16,2.9,54.38,978.65,921.1,84.11,47.93,16.7,2575.26
495,2017-11-01,2017,1275.27,44.26,100.0,43.0,577.56,23435.01,9783.81,1.16,1.32,6716.53,35.69,2.89,54.3,999.9,934.8,83.35,49.03,17.13,2579.36
496,2017-11-02,2017,1277.8,44.05,100.2,42.94,576.96,23516.26,9778.33,1.17,1.31,6714.94,36.48,2.94,54.54,995.25,929.0,86.63,49.48,17.16,2579.85
497,2017-11-03,2017,1269.93,44.11,99.0,42.89,577.21,23539.19,9755.0,1.16,1.31,6764.44,36.04,2.98,55.64,996.62,922.65,86.0,49.24,16.85,2587.84
498,2017-11-06,2017,1280.09,45.19,98.75,44.46,577.53,23548.42,9731.79,1.16,1.32,6786.44,36.37,3.13,57.35,997.8,935.05,88.8,50.39,17.18,2591.13
499,2017-11-07,2017,1277.71,45.04,98.5,44.24,573.66,23557.23,9671.79,1.16,1.32,6767.78,36.04,3.15,57.2,994.8,927.05,89.05,49.89,17.0,2590.64
500,2017-11-07,2017,1277.71,45.04,98.5,44.02,573.66,23557.23,9671.79,1.16,1.32,6767.78,36.04,3.15,57.2,994.8,927.05,89.05,49.89,17.0,2590.64
501,2017-11-08,2017,1281.97,45.59,98.0,44.39,567.83,23563.36,9630.77,1.16,1.31,6789.12,36.31,3.18,56.81,1013.62,933.8,89.21,50.5,17.06,2594.38
502,2017-11-09,2017,1286.15,45.35,97.7,44.09,559.7,23461.94,9517.5,1.16,1.32,6750.05,35.88,3.2,57.17,1010.15,940.25,87.59,49.12,17.01,2584.62
503,2017-11-10,2017,1275.6,45.0,97.65,43.91,561.57,23422.21,9501.36,1.17,1.32,6750.94,35.52,3.21,56.74,992.9,931.15,85.61,49.51,16.89,2582.3
504,2017-11-13,2017,1277.94,45.07,97.8,43.93,562.87,23439.7,9518.84,1.17,1.31,6757.6,35.71,3.17,56.76,988.5,933.35,86.39,49.2,17.03,2584.84
505,2017-11-14,2017,1280.99,45.4,97.6,42.9,565.87,23409.47,9489.18,1.18,1.32,6737.87,36.28,3.1,55.7,987.85,929.15,85.96,48.0,17.03,2578.87
506,2017-11-15,2017,1279.5,45.4,97.55,42.39,565.46,23271.28,9440.87,1.18,1.32,6706.21,36.08,3.08,55.33,984.85,933.75,85.13,47.56,17.0,2564.62
507,2017-11-16,2017,1279.4,44.62,96.75,42.46,567.69,23458.36,9593.09,1.18,1.32,6793.29,36.09,3.05,55.14,987.98,934.95,85.66,47.63,17.1,2585.64
508,2017-11-17,2017,1294.2,44.6,96.55,42.95,564.48,23358.24,9483.09,1.18,1.32,6782.79,36.21,3.1,56.55,993.1,953.95,85.38,47.59,17.31,2578.85
509,2017-11-20,2017,1279.42,43.99,96.25,43.13,569.34,23430.33,9521.95,1.17,1.32,6790.71,36.33,3.05,56.09,987.25,929.3,85.35,47.82,16.96,2582.14
510,2017-11-21,2017,1282.01,44.45,95.9,43.74,573.99,23590.83,9614.72,1.17,1.32,6862.48,36.37,3.02,56.83,997.83,936.85,86.92,48.05,16.99,2599.03
511,2017-11-22,2017,1290.99,44.92,96.2,43.81,568.04,23526.18,9626.66,1.18,1.33,6867.36,36.71,2.97,58.02,1001.08,939.45,87.24,49.01,17.1,2597.08
512,2017-11-23,2017,1291.45,44.8,96.1,43.97,570.09,23542.08,9623.43,1.19,1.33,6878.26,36.7,2.9,58.38,1008.02,937.35,87.02,49.22,17.1,2599.75
513,2017-11-24,2017,1288.59,44.69,96.55,44.13,571.65,23557.99,9620.2,1.19,1.33,6889.16,36.68,2.81,58.95,994.3,945.05,86.81,49.43,17.04,2602.42
514,2017-11-27,2017,1294.54,45.38,95.05,43.16,571.68,23580.78,9595.23,1.19,1.33,6878.52,37.1,2.93,58.11,1001.22,949.2,86.38,48.88,17.06,2601.42
515,2017-11-28,2017,1293.9,45.19,96.4,43.06,572.77,23836.71,9754.03,1.18,1.33,6912.36,37.14,3.07,57.99,1022.42,951.65,85.12,48.71,16.89,2627.04
516,2017-11-29,2017,1284.17,43.59,96.8,42.5,574.84,23940.68,10076.38,1.18,1.34,6824.39,36.6,3.18,57.3,1012.38,942.7,82.0,47.89,16.57,2626.07
517,2017-11-30,2017,1275.06,43.71,96.8,42.05,576.44,24272.35,10274.77,1.19,1.35,6873.97,36.99,3.02,57.4,1005.72,943.8,82.72,47.9,16.45,2647.58
518,2017-12-01,2017,1280.51,43.71,96.95,42.76,571.63,24231.59,10186.63,1.19,1.35,6847.59,37.19,3.06,58.36,1015.65,941.2,82.86,48.3,16.44,2642.22
519,2017-12-04,2017,1276.61,43.17,97.3,43.12,585.0,24290.05,10368.58,1.19,1.35,6775.37,36.84,2.98,57.47,991.42,930.85,82.08,48.29,16.35,2639.44
520,2017-12-05,2017,1266.34,42.43,96.55,42.42,586.28,24180.64,10229.03,1.18,1.34,6762.21,36.2,2.91,57.62,979.38,917.25,81.67,47.2,16.13,2629.57
521,2017-12-06,2017,1264.0,41.42,97.1,42.19,576.31,24140.91,10227.81,1.18,1.34,6776.38,35.83,2.92,55.96,988.12,903.55,81.43,47.45,15.98,2629.27
522,2017-12-07,2017,1247.16,42.15,97.25,42.25,582.0,24211.48,10361.39,1.18,1.35,6812.84,35.88,2.76,56.69,1006.45,893.5,81.79,47.06,15.74,2636.98
523,2017-12-07,2017,1247.16,42.15,97.25,42.25,582.0,24211.48,10361.39,1.18,1.35,6812.84,35.92,2.76,56.69,1006.45,893.5,81.79,47.06,15.74,2636.98
524,2017-12-08,2017,1248.88,42.84,97.55,41.99,588.45,24329.16,10402.51,1.18,1.34,6840.08,35.4,2.77,57.36,998.33,888.0,83.15,47.17,15.86,2651.5
525,2017-12-11,2017,1242.94,42.53,98.05,42.33,583.23,24386.03,10370.83,1.18,1.33,6875.08,34.67,2.83,57.99,1000.7,888.15,83.61,47.95,15.74,2659.99
526,2017-12-12,2017,1243.5,41.98,98.65,42.28,582.17,24504.8,10367.91,1.17,1.33,6862.32,34.59,2.68,57.14,1001.98,880.65,83.43,47.7,15.73,2664.11
527,2017-12-13,2017,1254.01,42.62,99.65,43.23,587.04,24585.43,10398.98,1.18,1.34,6875.8,35.75,2.72,56.6,1007.6,887.7,84.66,48.6,16.04,2662.85
528,2017-12-14,2017,1253.59,42.86,99.7,42.91,586.13,24508.66,10327.95,1.18,1.34,6856.53,35.9,2.68,57.04,1024.89,882.9,84.64,48.06,15.91,2652.01
529,2017-12-15,2017,1255.23,42.97,100.0,43.32,586.26,24651.74,10393.01,1.18,1.33,6936.58,35.87,2.61,57.3,1016.88,893.9,84.07,49.12,16.05,2675.81
530,2017-12-18,2017,1261.52,43.7,100.15,44.6,596.24,24792.2,10522.26,1.18,1.34,6994.76,36.65,2.74,57.16,1015.4,911.4,84.52,49.88,16.13,2690.16
531,2017-12-19,2017,1261.83,43.83,100.3,45.01,597.11,24754.75,10535.91,1.18,1.34,6963.85,36.35,2.69,57.46,1017.58,914.6,84.47,49.49,16.14,2681.47
532,2017-12-20,2017,1266.62,44.33,100.25,46.13,596.2,24726.65,10628.74,1.19,1.34,6960.96,36.61,2.64,58.09,1021.17,920.2,85.85,50.57,16.19,2679.25
533,2017-12-21,2017,1266.97,44.54,100.2,46.46,596.22,24782.29,10629.71,1.19,1.34,6965.36,36.73,2.6,58.36,1029.28,919.3,85.88,51.41,16.15,2684.57
534,2017-12-22,2017,1274.98,45.32,100.2,46.21,594.84,24754.06,10674.97,1.19,1.34,6959.96,36.92,2.67,58.47,1031.45,923.05,86.56,51.09,16.38,2683.34
535,2017-12-25,2017,1273.72,45.67,100.2,46.39,595.41,24750.14,10673.81,1.19,1.34,6948.1,37.25,2.73,58.59,1029.05,921.3,87.1,51.26,16.33,2681.92
536,2017-12-26,2017,1282.18,46.02,100.2,46.57,595.99,24746.21,10672.66,1.19,1.34,6936.25,37.57,2.64,59.97,1045.9,925.5,87.65,51.42,16.55,2680.5
537,2017-12-27,2017,1287.69,45.95,100.2,47.09,596.56,24774.3,10697.21,1.19,1.34,6939.34,37.6,2.74,59.64,1054.3,926.1,86.73,51.75,16.68,2682.62
538,2017-12-28,2017,1294.19,46.33,101.2,47.63,592.57,24837.51,10660.11,1.19,1.34,6950.16,37.51,2.91,59.84,1048.45,930.9,82.05,52.76,16.85,2687.54
539,2017-12-29,2017,1302.94,46.18,100.8,47.45,587.19,24719.22,10612.29,1.2,1.35,6903.39,37.52,2.95,60.42,1055.15,934.6,82.12,52.93,16.93,2673.61
540,2018-01-01,2018,1306.84,46.46,101.72,48.18,584.9,24771.62,10711.12,1.2,1.35,6955.15,37.84,3.08,60.24,1059.95,937.4,83.02,53.84,17.02,2684.71
541,2018-01-02,2018,1320.4,46.73,102.65,48.9,582.6,24824.01,10809.96,1.21,1.36,7006.9,38.16,3.06,60.37,1071.9,949.9,83.92,54.75,17.2,2695.81
542,2018-01-03,2018,1311.13,46.46,103.8,48.99,590.11,24922.68,10820.74,1.2,1.35,7065.53,37.84,3.01,61.63,1077.7,956.1,83.54,54.95,17.11,2713.06
543,2018-01-04,2018,1321.0,46.86,104.95,48.74,594.07,25075.13,10854.55,1.21,1.36,7077.91,38.26,2.88,62.01,1093.5,966.0,83.97,54.7,17.18,2723.99
544,2018-01-05,2018,1319.7,47.02,105.3,49.12,596.09,25295.87,10911.74,1.2,1.36,7136.56,38.4,2.8,61.44,1087.4,974.9,83.17,54.54,17.17,2743.15
