"Date","Price","Open","High","Low","Vol.","Change %"
"10/29/2021","1.1561","1.1680","1.1690","1.1535","66.75K","-1.01%"
"10/28/2021","1.1679","1.1605","1.1693","1.1581","76.73K","0.65%"
"10/27/2021","1.1604","1.1597","1.1626","1.1585","58.77K","0.08%"
"10/26/2021","1.1595","1.1607","1.1626","1.1585","52.40K","-0.09%"
"10/25/2021","1.1606","1.1644","1.1666","1.1590","64.09K","-0.35%"
"10/22/2021","1.1647","1.1623","1.1656","1.1621","59.50K","0.22%"
"10/21/2021","1.1621","1.1650","1.1668","1.1619","62.61K","-0.24%"
"10/20/2021","1.1649","1.1634","1.1659","1.1616","58.83K","0.15%"
"10/19/2021","1.1632","1.1611","1.1670","1.1608","54.63K","0.20%"
"10/18/2021","1.1609","1.1597","1.1624","1.1571","80.36K","0.08%"
"10/15/2021","1.1600","1.1599","1.1621","1.1588","77.65K","0.05%"
"10/14/2021","1.1594","1.1593","1.1625","1.1583","47.44K","0.02%"
"10/13/2021","1.1592","1.1528","1.1598","1.1527","81.90K","0.56%"
"10/12/2021","1.1527","1.1555","1.1571","1.1524","49.29K","-0.21%"
"10/11/2021","1.1551","1.1571","1.1588","1.1549","61.78K","-0.14%"
"10/08/2021","1.1567","1.1551","1.1586","1.1540","55.79K","0.15%"
"10/07/2021","1.1550","1.1556","1.1573","1.1547","58.88K","-0.05%"
"10/06/2021","1.1556","1.1603","1.1605","1.1529","68.60K","-0.34%"
"10/05/2021","1.1596","1.1623","1.1623","1.1580","67.91K","-0.22%"
"10/04/2021","1.1621","1.1593","1.1641","1.1587","52.39K","0.23%"
"10/01/2021","1.1594","1.1582","1.1608","1.1563","51.54K","0.11%"
"09/30/2021","1.1581","1.1596","1.1611","1.1562","73.40K","-0.12%"
"09/29/2021","1.1595","1.1683","1.1691","1.1589","66.60K","-0.74%"
"09/28/2021","1.1681","1.1696","1.1704","1.1667","74.31K","-0.11%"
"09/27/2021","1.1694","1.1724","1.1728","1.1684","60.19K","-0.17%"
"09/24/2021","1.1714","1.1738","1.1748","1.1700","75.21K","-0.19%"
"09/23/2021","1.1736","1.1686","1.1751","1.1683","70.89K","0.43%"
"09/22/2021","1.1686","1.1726","1.1757","1.1683","74.06K","-0.32%"
"09/21/2021","1.1723","1.1726","1.1751","1.1715","67.83K","-0.02%"
"09/20/2021","1.1725","1.1732","1.1737","1.1700","68.96K","0.00%"
"09/17/2021","1.1725","1.1762","1.1789","1.1724","66.23K","-0.33%"
"09/16/2021","1.1764","1.1816","1.1822","1.1751","91.38K","-0.43%"
"09/15/2021","1.1815","1.1806","1.1833","1.1798","66.94K","0.11%"
"09/14/2021","1.1802","1.1812","1.1846","1.1799","69.13K","-0.05%"
"09/13/2021","1.1808","1.1813","1.1818","1.1769","51.85K","-0.05%"
"09/10/2021","1.1814","1.1826","1.1852","1.1809","66.66K","-0.09%"
"09/09/2021","1.1825","1.1817","1.1842","1.1804","60.73K","0.10%"
"09/08/2021","1.1813","1.1840","1.1852","1.1802","79.42K","-0.22%"
"09/07/2021","1.1839","1.1870","1.1885","1.1837","72.58K","-0.24%"
"09/06/2021","1.1868","1.1879","1.1888","1.1855","49.82K","-0.12%"
"09/03/2021","1.1882","1.1875","1.1910","1.1866","84.79K","0.08%"
"09/02/2021","1.1873","1.1839","1.1877","1.1834","62.57K","0.30%"
"09/01/2021","1.1837","1.1810","1.1858","1.1793","75.94K","0.25%"
"08/31/2021","1.1807","1.1797","1.1848","1.1795","72.91K","0.10%"
"08/30/2021","1.1795","1.1793","1.1810","1.1782","52.84K","0.02%"
"08/27/2021","1.1793","1.1752","1.1803","1.1734","96.31K","0.37%"
"08/26/2021","1.1750","1.1772","1.1781","1.1746","76.18K","-0.17%"
"08/25/2021","1.1770","1.1754","1.1775","1.1725","77.10K","0.14%"
