"Date","Price","Open","High","Low","Vol.","Change %"
"09/04/2013","696.60","717.50","717.50","697.50","0.11K","-2.74%"
"09/03/2013","716.20","726.85","727.70","713.55","0.08K","-0.33%"
"09/02/2013","718.60","723.30","730.60","714.50","","-0.48%"
"08/30/2013","722.10","735.65","736.40","719.65","0.24K","-2.12%"
"08/29/2013","737.75","744.45","744.45","735.85","2.04K","-1.19%"
"08/28/2013","746.60","748.00","751.90","737.00","","-0.23%"
"08/27/2013","748.30","750.20","753.80","745.00","","-0.21%"
"08/26/2013","749.90","755.20","756.50","745.60","","-0.17%"
"08/23/2013","751.20","754.40","755.90","748.40","","-0.44%"
"08/22/2013","754.50","741.20","756.70","740.90","","1.77%"
"08/21/2013","741.40","747.60","750.40","740.10","","-0.78%"
"08/20/2013","747.20","752.90","756.50","743.90","","-0.74%"
"08/19/2013","752.80","762.00","764.30","748.40","","-1.30%"
"08/16/2013","762.70","761.80","765.60","752.90","","0.13%"
"08/15/2013","761.70","745.00","767.20","743.00","","2.27%"
"08/14/2013","744.80","736.50","744.90","733.60","","1.10%"
"08/13/2013","736.70","736.60","742.60","735.30","","-0.03%"
"08/12/2013","736.90","743.80","747.00","736.60","","-0.55%"
"08/09/2013","741.00","739.20","743.30","736.30","","0.26%"
"08/08/2013","739.10","723.50","744.60","723.40","","2.23%"
"08/07/2013","723.00","724.10","724.50","712.50","","-0.17%"
"08/06/2013","724.20","731.60","732.50","716.80","","-1.03%"
"08/05/2013","731.70","730.80","737.30","727.50","","0.25%"
"08/02/2013","729.90","730.60","735.60","721.40","","-0.11%"
"08/01/2013","730.70","728.90","738.10","726.80","","0.23%"
"07/31/2013","729.00","731.00","738.80","722.50","","-0.23%"
"07/30/2013","730.70","740.80","743.70","723.60","","-1.75%"
"07/29/2013","743.75","718.25","725.20","718.25","0.00K","2.44%"
"07/26/2013","726.00","739.70","742.30","715.90","","-1.88%"
"07/25/2013","739.90","748.20","749.20","734.20","","-1.18%"
"07/24/2013","748.70","742.10","750.40","735.80","","0.88%"
"07/23/2013","742.20","746.30","747.50","731.50","","-0.59%"
"07/22/2013","746.60","750.60","753.80","745.00","","-0.12%"
"07/19/2013","747.50","744.40","750.00","741.10","","0.38%"
"07/18/2013","744.70","735.30","751.80","727.00","","1.25%"
"07/17/2013","735.50","734.10","739.10","730.10","","0.18%"
"07/16/2013","734.20","731.30","737.20","727.10","","0.31%"
"07/15/2013","731.90","726.50","733.80","723.00","","1.34%"
"07/12/2013","722.20","722.70","724.70","711.00","","-0.21%"
"07/11/2013","723.70","725.30","731.20","715.30","","-0.25%"
"07/10/2013","725.50","699.90","725.60","698.10","","3.64%"
"07/09/2013","700.00","692.90","705.00","692.90","","1.10%"
"07/08/2013","692.40","686.90","702.50","673.30","","1.42%"
"07/05/2013","682.70","677.60","683.00","668.10","","0.74%"
"07/04/2013","677.70","686.10","688.30","675.20","","-1.17%"
"07/03/2013","685.70","684.60","689.60","681.00","","0.15%"
"07/02/2013","684.70","683.90","696.00","683.30","","-0.03%"
"07/01/2013","684.90","685.10","685.10","685.10","0.00K","3.90%"
"06/28/2013","659.20","637.85","637.85","637.85","0.00K","1.55%"
"06/27/2013","649.15","639.85","639.85","639.85","0.00K","2.76%"
"06/26/2013","631.70","641.05","645.75","637.60","0.01K","-5.31%"
"06/25/2013","667.15","668.70","668.70","667.35","0.13K","1.68%"
"06/24/2013","656.10","673.80","673.80","653.45","0.02K","-2.55%"
"06/21/2013","673.25","667.35","668.10","667.35","0.00K","1.46%"
"06/20/2013","663.55","677.55","677.55","677.55","0.00K","-4.50%"
"06/19/2013","694.85","706.80","706.80","697.55","0.00K","-1.69%"
"06/18/2013","706.80","706.45","706.50","706.45","0.01K","-1.33%"
"06/17/2013","716.30","730.50","730.50","714.75","0.01K","-1.85%"
"06/14/2013","729.80","732.95","732.95","724.00","0.01K","0.06%"
"06/13/2013","729.35","756.10","756.10","728.20","0.02K","-3.43%"
"06/12/2013","755.25","749.60","756.10","749.60","0.03K","0.60%"
"06/11/2013","750.75","754.45","754.45","749.65","0.06K","-2.20%"
"06/10/2013","767.65","755.85","768.40","755.85","0.02K","1.08%"
"06/07/2013","759.45","750.15","750.15","750.05","0.01K","-0.17%"
"06/06/2013","760.75","761.15","762.00","761.15","0.02K","0.86%"
"06/05/2013","754.30","753.25","756.30","753.25","0.01K","0.73%"
"06/04/2013","748.85","754.80","754.80","748.55","0.01K","-1.05%"
"06/03/2013","756.80","752.90","759.50","752.90","0.05K","0.77%"
"05/31/2013","751.05","756.15","756.15","742.05","0.19K","-0.92%"
"05/30/2013","758.00","748.30","761.00","748.30","1.53K","1.03%"
"05/29/2013","750.30","756.20","757.40","747.10","","-0.66%"
"05/28/2013","755.30","739.00","766.60","729.10","","2.18%"
"05/27/2013","739.20","731.30","743.10","731.10","","1.78%"
"05/24/2013","726.30","736.70","740.00","721.70","","-1.38%"
"05/23/2013","736.50","745.20","747.00","734.30","","-1.15%"
"05/22/2013","745.10","745.00","754.50","744.80","","0.03%"
"05/21/2013","744.90","745.20","749.90","736.00","","-0.09%"
"05/20/2013","745.60","735.00","754.60","732.20","","1.02%"
"05/17/2013","738.10","738.10","743.50","733.40","","-0.05%"
"05/16/2013","738.50","728.80","742.70","716.00","","1.32%"
"05/15/2013","728.90","730.50","730.60","717.80","","-0.19%"
"05/14/2013","730.30","718.80","732.50","708.40","","1.64%"
"05/13/2013","718.50","706.50","719.00","700.70","","1.48%"
"05/10/2013","708.00","708.10","712.00","696.80","","0.06%"
"05/09/2013","707.60","694.40","716.90","691.20","","1.89%"
"05/08/2013","694.50","682.30","699.10","681.50","","1.80%"
"05/07/2013","682.20","694.90","695.60","678.10","","-1.93%"
"05/06/2013","695.60","693.60","697.30","690.10","","0.29%"
"05/03/2013","693.60","694.80","705.30","686.70","","-0.23%"
"05/02/2013","695.20","686.20","696.10","683.20","","1.27%"
"05/01/2013","686.50","699.80","700.20","672.90","","-1.69%"
"04/30/2013","698.30","702.80","703.30","694.90","","0.03%"
"04/29/2013","698.10","689.90","689.90","689.90","0.00K","2.51%"
"04/26/2013","681.00","682.80","686.80","676.40","","-0.44%"
"04/25/2013","684.00","670.20","685.30","669.00","","2.04%"
"04/24/2013","670.30","675.10","683.90","667.00","","-0.58%"
"04/23/2013","674.20","680.30","681.20","666.60","","-0.88%"
"04/22/2013","680.20","678.10","685.50","674.30","","0.43%"
"04/19/2013","677.30","667.40","681.80","665.80","","1.45%"
"04/18/2013","667.60","662.30","676.70","653.70","","0.56%"
"04/17/2013","663.90","678.20","682.90","658.40","","-1.94%"
"04/16/2013","677.05","675.00","675.00","675.00","0.00K","1.68%"
"04/15/2013","665.85","693.25","693.25","692.55","0.00K","-5.95%"
"04/12/2013","707.95","709.05","709.10","709.05","0.00K","-3.31%"
"04/11/2013","732.20","732.50","732.50","732.50","0.00K","1.65%"
"04/10/2013","720.30","727.50","728.50","706.20","","-1.58%"
"04/09/2013","731.85","726.60","726.60","726.60","0.00K","0.44%"
"04/08/2013","728.65","731.00","725.50","725.50","","0.03%"
"04/05/2013","728.40","726.40","734.30","716.50","","0.30%"
"04/04/2013","726.20","748.30","752.10","723.10","","-3.73%"
"04/03/2013","754.30","751.50","751.50","751.50","0.00K","-2.09%"
"04/02/2013","770.40","781.80","782.50","765.20","","-1.47%"
"04/01/2013","781.90","769.00","784.80","767.80","","1.15%"
"03/28/2013","773.00","767.80","775.30","761.30","","0.72%"
"03/27/2013","767.50","765.50","771.40","754.80","","0.31%"
"03/26/2013","765.10","758.60","765.70","754.40","","1.26%"
